account_id,amount,iso_currency_code,unofficial_currency_code,category,category_id,date,name,merchant_name,payment_channel,pending,transaction_id,transaction_type,location.address,location.city,location.region,location.postal_code,location.country,location.lat,location.lon,location.store_number
account_5,310.93,USD,,"['Entertainment', 'Movies']",15478308,11/3/23,AMC Theaters,AMC Theaters,in store,TRUE,transaction_4265,place,123 Example St,New York,IL,18666,US,,,3550
account_6,1953.33,USD,,"['Travel', 'Airlines']",13168647,6/7/23,JetBlue,JetBlue,in store,FALSE,transaction_4266,place,123 Example St,Houston,TX,42145,US,,,2102
account_7,600.58,USD,,"['Clothing', 'Apparel']",13795414,3/4/23,Under Armour,Under Armour,in store,TRUE,transaction_4267,place,123 Example St,Los Angeles,CA,80551,US,,,1274
account_8,1499,USD,,"['Clothing', 'Apparel']",16432877,8/12/23,Adidas,Adidas,in store,FALSE,transaction_4268,place,123 Example St,San Francisco,IL,53393,US,,,4047
account_9,1104.86,USD,,"['Entertainment', 'Movies']",16885423,8/21/23,Cinemark,Cinemark,in store,TRUE,transaction_4269,place,123 Example St,Los Angeles,CA,65449,US,,,171
account_0,1132.33,USD,,"['Food and Drink', 'Restaurants']",14636028,10/28/23,Chipotle,Chipotle,in store,TRUE,transaction_4270,place,123 Example St,San Francisco,IL,45064,US,,,3274
account_1,194.33,USD,,"['Food and Drink', 'Restaurants']",18807573,3/15/23,Dunkin',Dunkin',in store,TRUE,transaction_4271,place,123 Example St,Los Angeles,NY,13764,US,,,4364
account_2,1790.62,USD,,"['Transportation', 'Ride Share']",13409733,3/22/23,Uber,Uber,in store,TRUE,transaction_4272,place,123 Example St,Houston,CA,14218,US,,,2525
account_3,1510.02,USD,,"['Transportation', 'Ride Share']",13455515,11/25/23,Lyft,Lyft,in store,TRUE,transaction_4273,place,123 Example St,New York,CA,73461,US,,,3165
account_4,1380.92,USD,,"['Clothing', 'Apparel']",16650152,3/6/23,Old Navy,Old Navy,in store,FALSE,transaction_4274,place,123 Example St,Los Angeles,CA,71352,US,,,4756
account_5,1413.98,USD,,"['Entertainment', 'Movies']",14822833,6/7/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4275,place,123 Example St,San Francisco,IL,41543,US,,,1345
account_6,1095.35,USD,,"['Technology', 'Electronics']",16851828,12/29/23,Samsung,Samsung,in store,TRUE,transaction_4276,place,123 Example St,San Francisco,CA,79755,US,,,2446
account_7,1967.61,USD,,"['Transportation', 'Ride Share']",18673035,4/13/23,Uber,Uber,in store,TRUE,transaction_4277,place,123 Example St,New York,NY,57584,US,,,770
account_8,1224.63,USD,,"['Shops', 'Supermarkets and Groceries']",13984473,10/12/23,Whole Foods,Whole Foods,in store,TRUE,transaction_4278,place,123 Example St,Chicago,CA,25377,US,,,2280
account_9,491.62,USD,,"['Shops', 'Supermarkets and Groceries']",13697036,3/27/23,Walmart,Walmart,in store,TRUE,transaction_4279,place,123 Example St,Chicago,NY,79725,US,,,4809
account_0,554.43,USD,,"['Clothing', 'Apparel']",15377005,7/6/23,Under Armour,Under Armour,in store,FALSE,transaction_4280,place,123 Example St,Houston,IL,34038,US,,,4017
account_1,1928.07,USD,,"['Entertainment', 'Movies']",15523841,1/3/24,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4281,place,123 Example St,Chicago,CA,18137,US,,,4701
account_2,1564.88,USD,,"['Entertainment', 'Movies']",13219723,10/25/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4282,place,123 Example St,Chicago,NY,89302,US,,,4593
account_3,597.07,USD,,"['Travel', 'Airlines']",15721023,5/21/23,United Airlines,United Airlines,in store,FALSE,transaction_4283,place,123 Example St,Los Angeles,IL,79969,US,,,558
account_4,117.02,USD,,"['Food and Drink', 'Restaurants']",13508213,1/28/24,Dunkin',Dunkin',in store,TRUE,transaction_4284,place,123 Example St,New York,NY,19084,US,,,153
account_5,1912.03,USD,,"['Travel', 'Airlines']",13141944,4/25/23,JetBlue,JetBlue,in store,FALSE,transaction_4285,place,123 Example St,Houston,IL,31627,US,,,4703
account_6,1148.77,USD,,"['Food and Drink', 'Restaurants']",16377252,9/17/23,Chipotle,Chipotle,in store,TRUE,transaction_4286,place,123 Example St,Los Angeles,CA,52013,US,,,499
account_7,583.03,USD,,"['Shops', 'Supermarkets and Groceries']",15194620,9/24/23,Whole Foods,Whole Foods,in store,TRUE,transaction_4287,place,123 Example St,Houston,TX,10600,US,,,1329
account_8,291.38,USD,,"['Food and Drink', 'Restaurants']",17676629,7/27/23,Subway,Subway,in store,FALSE,transaction_4288,place,123 Example St,New York,NY,88844,US,,,1162
account_9,604.34,USD,,"['Entertainment', 'Movies']",18180469,4/29/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4289,place,123 Example St,New York,NY,17260,US,,,4863
account_0,979.42,USD,,"['Technology', 'Electronics']",16094651,9/8/23,Apple Store,Apple Store,in store,FALSE,transaction_4290,place,123 Example St,New York,TX,78042,US,,,4184
account_1,359.22,USD,,"['Transportation', 'Ride Share']",14804365,12/6/23,Lyft,Lyft,in store,TRUE,transaction_4291,place,123 Example St,Chicago,NY,70476,US,,,44
account_2,484.25,USD,,"['Transportation', 'Ride Share']",13405055,11/18/23,Lyft,Lyft,in store,TRUE,transaction_4292,place,123 Example St,New York,IL,85984,US,,,2874
account_3,66.39,USD,,"['Transportation', 'Ride Share']",18813880,8/23/23,Lyft,Lyft,in store,TRUE,transaction_4293,place,123 Example St,New York,CA,39992,US,,,2407
account_4,1991.38,USD,,"['Food and Drink', 'Restaurants']",17591689,11/3/23,Dunkin',Dunkin',in store,FALSE,transaction_4294,place,123 Example St,Houston,CA,37837,US,,,653
account_5,870.46,USD,,"['Travel', 'Airlines']",16864237,9/9/23,American Airlines,American Airlines,in store,FALSE,transaction_4295,place,123 Example St,Chicago,IL,72089,US,,,3180
account_6,1741.29,USD,,"['Food and Drink', 'Restaurants']",15557645,12/24/23,Chipotle,Chipotle,in store,TRUE,transaction_4296,place,123 Example St,San Francisco,NY,21533,US,,,2972
account_7,945.72,USD,,"['Entertainment', 'Movies']",13800290,6/25/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4297,place,123 Example St,Los Angeles,IL,76233,US,,,1512
account_8,1509.48,USD,,"['Travel', 'Airlines']",17276622,12/5/23,Southwest Airlines,Southwest Airlines,in store,FALSE,transaction_4298,place,123 Example St,Chicago,TX,18075,US,,,4404
account_9,1198.2,USD,,"['Clothing', 'Apparel']",13688323,5/15/23,Nike,Nike,in store,FALSE,transaction_4299,place,123 Example St,San Francisco,NY,90738,US,,,1986
account_0,1194.42,USD,,"['Clothing', 'Apparel']",18323195,11/3/23,Adidas,Adidas,in store,FALSE,transaction_4300,place,123 Example St,Houston,CA,44128,US,,,433
account_1,905.56,USD,,"['Shops', 'Supermarkets and Groceries']",13253098,1/3/24,Costco,Costco,in store,FALSE,transaction_4301,place,123 Example St,San Francisco,IL,37743,US,,,52
account_2,244.33,USD,,"['Food and Drink', 'Restaurants']",18559193,6/8/23,Subway,Subway,in store,FALSE,transaction_4302,place,123 Example St,Houston,TX,95627,US,,,4736
account_3,1109.18,USD,,"['Entertainment', 'Movies']",14293182,5/30/23,Cinemark,Cinemark,in store,TRUE,transaction_4303,place,123 Example St,Los Angeles,CA,75229,US,,,2601
account_4,1829.02,USD,,"['Shops', 'Supermarkets and Groceries']",17341186,11/17/23,Target,Target,in store,FALSE,transaction_4304,place,123 Example St,San Francisco,CA,53535,US,,,1788
account_5,1983.91,USD,,"['Entertainment', 'Movies']",14774415,9/15/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4305,place,123 Example St,New York,TX,77486,US,,,3609
account_6,1852.49,USD,,"['Clothing', 'Apparel']",15252593,7/2/23,Old Navy,Old Navy,in store,FALSE,transaction_4306,place,123 Example St,San Francisco,IL,68793,US,,,2432
account_7,1590.85,USD,,"['Technology', 'Electronics']",14301344,9/27/23,Sony,Sony,in store,TRUE,transaction_4307,place,123 Example St,San Francisco,CA,52177,US,,,3108
account_8,43.69,USD,,"['Clothing', 'Apparel']",17110246,6/3/23,Adidas,Adidas,in store,FALSE,transaction_4308,place,123 Example St,San Francisco,IL,85023,US,,,3326
account_9,1001.94,USD,,"['Entertainment', 'Movies']",15259741,9/8/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4309,place,123 Example St,New York,TX,53781,US,,,982
account_0,1886.97,USD,,"['Entertainment', 'Movies']",14406909,1/22/24,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4310,place,123 Example St,New York,CA,82620,US,,,4127
account_1,187.35,USD,,"['Transportation', 'Ride Share']",16774618,7/21/23,Uber,Uber,in store,TRUE,transaction_4311,place,123 Example St,New York,TX,10959,US,,,4140
account_2,316.9,USD,,"['Transportation', 'Ride Share']",13635117,9/18/23,Lyft,Lyft,in store,TRUE,transaction_4312,place,123 Example St,San Francisco,TX,71489,US,,,295
account_3,1659.9,USD,,"['Entertainment', 'Movies']",15871813,7/10/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_4313,place,123 Example St,Los Angeles,CA,43703,US,,,4557
account_4,353.27,USD,,"['Food and Drink', 'Restaurants']",14987209,5/14/23,McDonald's,McDonald's,in store,TRUE,transaction_4314,place,123 Example St,San Francisco,CA,75576,US,,,2411
account_5,1121.53,USD,,"['Transportation', 'Ride Share']",16587846,6/20/23,Uber,Uber,in store,TRUE,transaction_4315,place,123 Example St,Chicago,NY,16721,US,,,669
account_6,942.9,USD,,"['Entertainment', 'Movies']",14480895,3/22/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4316,place,123 Example St,Los Angeles,CA,22323,US,,,2384
account_7,1735.02,USD,,"['Clothing', 'Apparel']",17757084,11/4/23,Under Armour,Under Armour,in store,FALSE,transaction_4317,place,123 Example St,Chicago,NY,88118,US,,,190
account_8,1499.39,USD,,"['Entertainment', 'Movies']",14574710,6/30/23,Cinemark,Cinemark,in store,FALSE,transaction_4318,place,123 Example St,Houston,NY,77626,US,,,2472
account_9,49.69,USD,,"['Travel', 'Airlines']",13634995,8/21/23,JetBlue,JetBlue,in store,FALSE,transaction_4319,place,123 Example St,Los Angeles,CA,44098,US,,,3973
account_0,621.05,USD,,"['Travel', 'Airlines']",14411157,7/29/23,Delta Airlines,Delta Airlines,in store,FALSE,transaction_4320,place,123 Example St,Houston,IL,23126,US,,,3928
account_1,1351.27,USD,,"['Transportation', 'Ride Share']",16051313,8/19/23,Lyft,Lyft,in store,FALSE,transaction_4321,place,123 Example St,New York,TX,22192,US,,,3577
account_2,1992.67,USD,,"['Shops', 'Supermarkets and Groceries']",16269420,2/20/23,Kroger,Kroger,in store,FALSE,transaction_4322,place,123 Example St,Los Angeles,TX,34061,US,,,3591
account_3,84.26,USD,,"['Technology', 'Electronics']",18141759,2/5/24,Samsung,Samsung,in store,TRUE,transaction_4323,place,123 Example St,New York,CA,66650,US,,,1834
account_4,532.32,USD,,"['Shops', 'Supermarkets and Groceries']",15912502,7/1/23,Target,Target,in store,FALSE,transaction_4324,place,123 Example St,Chicago,NY,12702,US,,,1705
account_5,1228.91,USD,,"['Technology', 'Electronics']",18765939,8/22/23,Apple Store,Apple Store,in store,TRUE,transaction_4325,place,123 Example St,New York,IL,99646,US,,,28
account_6,1457.79,USD,,"['Entertainment', 'Movies']",16579817,4/7/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_4326,place,123 Example St,New York,NY,52950,US,,,4709
account_7,1719.61,USD,,"['Transportation', 'Ride Share']",18684928,3/22/23,Lyft,Lyft,in store,FALSE,transaction_4327,place,123 Example St,Chicago,CA,15031,US,,,3321
account_8,1332.35,USD,,"['Entertainment', 'Movies']",16610204,10/29/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4328,place,123 Example St,Los Angeles,TX,79251,US,,,2430
account_9,13.11,USD,,"['Technology', 'Electronics']",15212855,10/26/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_4329,place,123 Example St,San Francisco,IL,27940,US,,,1916
account_0,1926.35,USD,,"['Technology', 'Electronics']",17103198,12/21/23,Microsoft Store,Microsoft Store,in store,TRUE,transaction_4330,place,123 Example St,San Francisco,TX,58259,US,,,3497
account_1,1241.74,USD,,"['Food and Drink', 'Restaurants']",14845947,12/19/23,Dunkin',Dunkin',in store,FALSE,transaction_4331,place,123 Example St,San Francisco,CA,10326,US,,,2914
account_2,990.58,USD,,"['Shops', 'Supermarkets and Groceries']",15833772,3/19/23,Whole Foods,Whole Foods,in store,FALSE,transaction_4332,place,123 Example St,Chicago,NY,16346,US,,,4774
account_3,1448.89,USD,,"['Clothing', 'Apparel']",17764581,9/3/23,Under Armour,Under Armour,in store,TRUE,transaction_4333,place,123 Example St,Houston,IL,95692,US,,,4472
account_4,234.2,USD,,"['Transportation', 'Ride Share']",16827003,1/3/24,Lyft,Lyft,in store,TRUE,transaction_4334,place,123 Example St,Houston,IL,92572,US,,,4306
account_5,1878.07,USD,,"['Clothing', 'Apparel']",13195265,2/3/24,Old Navy,Old Navy,in store,TRUE,transaction_4335,place,123 Example St,Chicago,TX,89844,US,,,1611
account_6,1382.63,USD,,"['Technology', 'Electronics']",14854619,2/9/24,Apple Store,Apple Store,in store,TRUE,transaction_4336,place,123 Example St,San Francisco,IL,94642,US,,,4049
account_7,1481.91,USD,,"['Transportation', 'Ride Share']",14326998,5/14/23,Lyft,Lyft,in store,FALSE,transaction_4337,place,123 Example St,New York,TX,41793,US,,,2778
account_8,1523.64,USD,,"['Entertainment', 'Movies']",14559597,5/7/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_4338,place,123 Example St,San Francisco,TX,88847,US,,,4767
account_9,1331.52,USD,,"['Entertainment', 'Movies']",15110349,7/5/23,Regal Cinemas,Regal Cinemas,in store,FALSE,transaction_4339,place,123 Example St,San Francisco,NY,76407,US,,,2776
account_0,1020.04,USD,,"['Technology', 'Electronics']",14210689,6/22/23,Sony,Sony,in store,TRUE,transaction_4340,place,123 Example St,Chicago,NY,91026,US,,,4241
account_1,1666.09,USD,,"['Food and Drink', 'Restaurants']",18995623,8/2/23,Chipotle,Chipotle,in store,FALSE,transaction_4341,place,123 Example St,New York,CA,63330,US,,,73
account_2,1798.19,USD,,"['Technology', 'Electronics']",18820957,9/27/23,Apple Store,Apple Store,in store,FALSE,transaction_4342,place,123 Example St,Chicago,IL,66370,US,,,2671
account_3,373.98,USD,,"['Technology', 'Electronics']",16256345,5/25/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_4343,place,123 Example St,Los Angeles,TX,69746,US,,,3255
account_4,534.9,USD,,"['Technology', 'Electronics']",15822115,5/4/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_4344,place,123 Example St,Los Angeles,IL,40553,US,,,3228
account_5,257.97,USD,,"['Technology', 'Electronics']",16584342,12/31/23,Samsung,Samsung,in store,FALSE,transaction_4345,place,123 Example St,Chicago,NY,72828,US,,,707
account_6,463.47,USD,,"['Food and Drink', 'Restaurants']",13474932,12/16/23,McDonald's,McDonald's,in store,FALSE,transaction_4346,place,123 Example St,Chicago,NY,67283,US,,,2927
account_7,84.16,USD,,"['Technology', 'Electronics']",14837650,9/7/23,Sony,Sony,in store,TRUE,transaction_4347,place,123 Example St,Houston,CA,43480,US,,,3299
account_8,1547.89,USD,,"['Clothing', 'Apparel']",16671522,8/28/23,Under Armour,Under Armour,in store,FALSE,transaction_4348,place,123 Example St,Chicago,CA,20174,US,,,3669
account_9,165.58,USD,,"['Food and Drink', 'Restaurants']",13095766,5/3/23,Chipotle,Chipotle,in store,FALSE,transaction_4349,place,123 Example St,Los Angeles,IL,95821,US,,,4159
account_0,1579.91,USD,,"['Clothing', 'Apparel']",15363393,6/14/23,Under Armour,Under Armour,in store,TRUE,transaction_4350,place,123 Example St,San Francisco,TX,33959,US,,,163
account_1,1835.06,USD,,"['Entertainment', 'Movies']",13966593,12/12/23,Regal Cinemas,Regal Cinemas,in store,TRUE,transaction_4351,place,123 Example St,Houston,NY,24923,US,,,374
account_2,1783.16,USD,,"['Transportation', 'Ride Share']",15442908,12/12/23,Uber,Uber,in store,TRUE,transaction_4352,place,123 Example St,Chicago,CA,98262,US,,,1348
account_3,1569.12,USD,,"['Entertainment', 'Movies']",13703373,10/22/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_4353,place,123 Example St,San Francisco,TX,33779,US,,,4709
account_4,1301.45,USD,,"['Travel', 'Airlines']",15471587,10/17/23,Delta Airlines,Delta Airlines,in store,TRUE,transaction_4354,place,123 Example St,Los Angeles,CA,49103,US,,,827
account_5,1593.29,USD,,"['Food and Drink', 'Restaurants']",17458224,12/14/23,Starbucks,Starbucks,in store,FALSE,transaction_4355,place,123 Example St,Houston,CA,58782,US,,,3387
account_6,597.61,USD,,"['Entertainment', 'Movies']",17588330,11/10/23,Regal Cinemas,Regal Cinemas,in store,TRUE,transaction_4356,place,123 Example St,Los Angeles,TX,14408,US,,,2495
account_7,140.78,USD,,"['Travel', 'Airlines']",18563876,5/21/23,Delta Airlines,Delta Airlines,in store,TRUE,transaction_4357,place,123 Example St,New York,TX,55849,US,,,3822
account_8,1708.33,USD,,"['Clothing', 'Apparel']",16722441,10/12/23,Nike,Nike,in store,FALSE,transaction_4358,place,123 Example St,Chicago,IL,83183,US,,,4463
account_9,955.82,USD,,"['Travel', 'Airlines']",17534909,10/22/23,JetBlue,JetBlue,in store,FALSE,transaction_4359,place,123 Example St,Los Angeles,IL,17486,US,,,2850
account_0,1119.92,USD,,"['Transportation', 'Ride Share']",16081404,5/14/23,Uber,Uber,in store,TRUE,transaction_4360,place,123 Example St,Chicago,IL,55538,US,,,3806
account_1,62.24,USD,,"['Food and Drink', 'Restaurants']",17065592,4/13/23,Subway,Subway,in store,FALSE,transaction_4361,place,123 Example St,Los Angeles,IL,79686,US,,,1901
account_2,1688.88,USD,,"['Travel', 'Airlines']",15986278,1/12/24,Delta Airlines,Delta Airlines,in store,FALSE,transaction_4362,place,123 Example St,Chicago,CA,76589,US,,,23
account_3,1833.46,USD,,"['Technology', 'Electronics']",16333819,1/28/24,Samsung,Samsung,in store,FALSE,transaction_4363,place,123 Example St,Houston,IL,56808,US,,,3776
account_4,884.1,USD,,"['Technology', 'Electronics']",15032984,9/1/23,Apple Store,Apple Store,in store,TRUE,transaction_4364,place,123 Example St,New York,NY,64070,US,,,3783
account_5,86.79,USD,,"['Transportation', 'Ride Share']",17321363,6/12/23,Uber,Uber,in store,TRUE,transaction_4365,place,123 Example St,Los Angeles,TX,45610,US,,,2912
account_6,1562.64,USD,,"['Transportation', 'Ride Share']",17143487,8/4/23,Uber,Uber,in store,TRUE,transaction_4366,place,123 Example St,Los Angeles,CA,27190,US,,,3150
account_7,1884.49,USD,,"['Clothing', 'Apparel']",18753059,1/29/24,Levi's,Levi's,in store,FALSE,transaction_4367,place,123 Example St,Los Angeles,NY,33839,US,,,2519
account_8,822.72,USD,,"['Shops', 'Supermarkets and Groceries']",13604019,8/24/23,Costco,Costco,in store,FALSE,transaction_4368,place,123 Example St,Los Angeles,TX,94952,US,,,4715
account_9,1152.03,USD,,"['Clothing', 'Apparel']",13672066,11/20/23,Adidas,Adidas,in store,FALSE,transaction_4369,place,123 Example St,San Francisco,NY,27477,US,,,1339
account_0,165.65,USD,,"['Travel', 'Airlines']",15317487,11/21/23,United Airlines,United Airlines,in store,TRUE,transaction_4370,place,123 Example St,San Francisco,TX,23046,US,,,3178
account_1,97.48,USD,,"['Shops', 'Supermarkets and Groceries']",17977131,11/25/23,Whole Foods,Whole Foods,in store,TRUE,transaction_4371,place,123 Example St,Houston,CA,51000,US,,,1378
account_2,1069.31,USD,,"['Technology', 'Electronics']",13210595,2/9/24,Apple Store,Apple Store,in store,TRUE,transaction_4372,place,123 Example St,New York,IL,36678,US,,,725
account_3,1929.57,USD,,"['Technology', 'Electronics']",15098658,7/11/23,Sony,Sony,in store,TRUE,transaction_4373,place,123 Example St,Houston,IL,58135,US,,,4079
account_4,1408.04,USD,,"['Transportation', 'Ride Share']",18758914,1/17/24,Uber,Uber,in store,TRUE,transaction_4374,place,123 Example St,New York,NY,97625,US,,,1080
account_5,1459.5,USD,,"['Entertainment', 'Movies']",17265389,12/28/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_4375,place,123 Example St,Chicago,CA,14571,US,,,2840
account_6,1597.84,USD,,"['Transportation', 'Ride Share']",18694794,6/3/23,Uber,Uber,in store,FALSE,transaction_4376,place,123 Example St,New York,CA,14063,US,,,4905
account_7,24.03,USD,,"['Clothing', 'Apparel']",15154135,3/10/23,Adidas,Adidas,in store,TRUE,transaction_4377,place,123 Example St,Los Angeles,IL,50500,US,,,185
account_8,737.96,USD,,"['Entertainment', 'Movies']",17206201,8/30/23,Cinemark,Cinemark,in store,TRUE,transaction_4378,place,123 Example St,Los Angeles,CA,71162,US,,,1362
account_9,945.53,USD,,"['Transportation', 'Ride Share']",17936847,5/18/23,Uber,Uber,in store,FALSE,transaction_4379,place,123 Example St,Houston,CA,19611,US,,,1501
account_0,935.02,USD,,"['Entertainment', 'Movies']",15834657,12/24/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_4380,place,123 Example St,San Francisco,NY,89329,US,,,4875
account_1,435.74,USD,,"['Transportation', 'Ride Share']",17350576,9/11/23,Uber,Uber,in store,TRUE,transaction_4381,place,123 Example St,Houston,IL,41268,US,,,4151
account_2,1579.42,USD,,"['Transportation', 'Ride Share']",15195594,5/5/23,Lyft,Lyft,in store,FALSE,transaction_4382,place,123 Example St,New York,CA,33841,US,,,3412
account_3,21.46,USD,,"['Food and Drink', 'Restaurants']",16960612,12/19/23,Starbucks,Starbucks,in store,TRUE,transaction_4383,place,123 Example St,Los Angeles,IL,55540,US,,,3285
account_4,1052.35,USD,,"['Shops', 'Supermarkets and Groceries']",13686156,5/14/23,Kroger,Kroger,in store,FALSE,transaction_4384,place,123 Example St,Houston,TX,47699,US,,,3290
account_5,243.39,USD,,"['Travel', 'Airlines']",13326620,8/30/23,United Airlines,United Airlines,in store,FALSE,transaction_4385,place,123 Example St,San Francisco,IL,91615,US,,,973
account_6,1851.87,USD,,"['Clothing', 'Apparel']",13968875,9/13/23,Adidas,Adidas,in store,TRUE,transaction_4386,place,123 Example St,Los Angeles,NY,29795,US,,,4910
account_7,581.59,USD,,"['Food and Drink', 'Restaurants']",13735443,4/2/23,Chipotle,Chipotle,in store,TRUE,transaction_4387,place,123 Example St,New York,CA,66610,US,,,2087
account_8,780.36,USD,,"['Technology', 'Electronics']",17185880,5/23/23,Apple Store,Apple Store,in store,FALSE,transaction_4388,place,123 Example St,Los Angeles,TX,99452,US,,,3487
account_9,1608.83,USD,,"['Travel', 'Airlines']",18224816,2/21/23,JetBlue,JetBlue,in store,FALSE,transaction_4389,place,123 Example St,Houston,TX,99838,US,,,4788
account_0,1375.48,USD,,"['Shops', 'Supermarkets and Groceries']",15035396,12/11/23,Walmart,Walmart,in store,FALSE,transaction_4390,place,123 Example St,Chicago,IL,40740,US,,,396
account_1,1988.22,USD,,"['Shops', 'Supermarkets and Groceries']",15105792,6/17/23,Walmart,Walmart,in store,FALSE,transaction_4391,place,123 Example St,Houston,IL,12800,US,,,2446
account_2,1154.31,USD,,"['Travel', 'Airlines']",14641479,8/6/23,JetBlue,JetBlue,in store,TRUE,transaction_4392,place,123 Example St,Los Angeles,CA,30043,US,,,2259
account_3,1422.54,USD,,"['Entertainment', 'Movies']",17258701,11/24/23,Regal Cinemas,Regal Cinemas,in store,TRUE,transaction_4393,place,123 Example St,Houston,CA,86055,US,,,4251
account_4,1907.14,USD,,"['Travel', 'Airlines']",17073116,10/20/23,Southwest Airlines,Southwest Airlines,in store,TRUE,transaction_4394,place,123 Example St,Chicago,IL,84043,US,,,2698
account_5,1477.11,USD,,"['Travel', 'Airlines']",14210472,7/13/23,Delta Airlines,Delta Airlines,in store,TRUE,transaction_4395,place,123 Example St,Los Angeles,CA,81470,US,,,2192
account_6,218.36,USD,,"['Entertainment', 'Movies']",16166962,4/26/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_4396,place,123 Example St,Houston,TX,81181,US,,,607
account_7,1671.13,USD,,"['Transportation', 'Ride Share']",13874427,10/16/23,Uber,Uber,in store,FALSE,transaction_4397,place,123 Example St,Chicago,CA,21439,US,,,2978
account_8,1987.97,USD,,"['Technology', 'Electronics']",17963082,7/1/23,Sony,Sony,in store,TRUE,transaction_4398,place,123 Example St,Los Angeles,CA,45546,US,,,1435
account_9,1543.46,USD,,"['Travel', 'Airlines']",16374145,11/18/23,Southwest Airlines,Southwest Airlines,in store,FALSE,transaction_4399,place,123 Example St,New York,CA,92163,US,,,3587
account_0,301.34,USD,,"['Shops', 'Supermarkets and Groceries']",17417069,7/1/23,Walmart,Walmart,in store,TRUE,transaction_4400,place,123 Example St,San Francisco,TX,30562,US,,,1680
account_1,1963.22,USD,,"['Clothing', 'Apparel']",17941774,11/27/23,Nike,Nike,in store,TRUE,transaction_4401,place,123 Example St,New York,CA,85814,US,,,1499
account_2,224.94,USD,,"['Travel', 'Airlines']",18831533,5/29/23,American Airlines,American Airlines,in store,FALSE,transaction_4402,place,123 Example St,Los Angeles,IL,82760,US,,,3494
account_3,1776.15,USD,,"['Entertainment', 'Movies']",15921283,7/11/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_4403,place,123 Example St,Houston,IL,49766,US,,,3058
account_4,1646.05,USD,,"['Travel', 'Airlines']",18927717,6/17/23,JetBlue,JetBlue,in store,TRUE,transaction_4404,place,123 Example St,Los Angeles,NY,92823,US,,,2548
account_5,1788.9,USD,,"['Travel', 'Airlines']",16090695,1/8/24,Southwest Airlines,Southwest Airlines,in store,FALSE,transaction_4405,place,123 Example St,Los Angeles,TX,69946,US,,,988
account_6,1727.49,USD,,"['Technology', 'Electronics']",18130756,2/24/23,Apple Store,Apple Store,in store,TRUE,transaction_4406,place,123 Example St,Chicago,TX,37548,US,,,4757
account_7,1973.3,USD,,"['Clothing', 'Apparel']",16465683,8/6/23,Old Navy,Old Navy,in store,FALSE,transaction_4407,place,123 Example St,Los Angeles,TX,75929,US,,,2366
account_8,1345.53,USD,,"['Entertainment', 'Movies']",15793002,9/11/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_4408,place,123 Example St,Chicago,IL,89283,US,,,4868
account_9,1220.67,USD,,"['Clothing', 'Apparel']",14254996,12/12/23,Old Navy,Old Navy,in store,FALSE,transaction_4409,place,123 Example St,New York,CA,95636,US,,,3658
account_0,1769.18,USD,,"['Technology', 'Electronics']",18606482,6/6/23,Best Buy,Best Buy,in store,TRUE,transaction_4410,place,123 Example St,Chicago,NY,33287,US,,,1644
account_1,835.15,USD,,"['Food and Drink', 'Restaurants']",13299663,9/15/23,Dunkin',Dunkin',in store,TRUE,transaction_4411,place,123 Example St,Los Angeles,NY,46760,US,,,3092
account_2,1961.17,USD,,"['Shops', 'Supermarkets and Groceries']",13865928,9/12/23,Walmart,Walmart,in store,FALSE,transaction_4412,place,123 Example St,Los Angeles,NY,15315,US,,,2130
account_3,1165.25,USD,,"['Clothing', 'Apparel']",17720756,4/27/23,Levi's,Levi's,in store,TRUE,transaction_4413,place,123 Example St,San Francisco,IL,15267,US,,,4997
account_4,879.31,USD,,"['Transportation', 'Ride Share']",15511658,12/9/23,Lyft,Lyft,in store,TRUE,transaction_4414,place,123 Example St,Houston,NY,17771,US,,,500
account_5,1326.51,USD,,"['Clothing', 'Apparel']",14157219,8/18/23,Old Navy,Old Navy,in store,TRUE,transaction_4415,place,123 Example St,San Francisco,NY,65937,US,,,9
